FeatureCode,DateCode,Measurement,Units,Value,EnergyType,EnergyConsumingSector
S12000039,2006,Count,GWh,152.77,Gas,Industrial
S12000039,2007,Count,GWh,1.99,Manufactured Fuels,Domestic
S12000039,2016,Count,GWh,1.585,Coal,Domestic
S12000039,2019,Count,GWh,657.544,All,Domestic
S12000039,2018,Count,GWh,1.497,Coal,Domestic
S12000039,2017,Count,GWh,1.547,Coal,Domestic
S12000039,2013,Count,GWh,1.855,Coal,Domestic
S12000039,2014,Count,GWh,1.585,Coal,Domestic
S12000039,2015,Count,GWh,1.596,Coal,Domestic
S12000039,2010,Count,GWh,0.849,Petroleum Products,Public Sector
S12000039,2009,Count,GWh,0.913,Petroleum Products,Public Sector
S12000039,2011,Count,GWh,8.468,Bioenergy & Wastes,Domestic
S12000039,2005,Count,GWh,1.791,Coal,Domestic
S12000039,2019,Count,GWh,134.284,Electricity,Domestic
S12000039,2010,Count,GWh,9.747,Bioenergy & Wastes,Domestic
S12000039,2015,Count,GWh,13.604,Bioenergy & Wastes,Domestic
S12000039,2006,Count,GWh,1.619,Coal,Domestic
S12000039,2009,Count,GWh,1.969,Coal,Domestic
S12000039,2010,Count,GWh,2.056,Coal,Domestic
S12000039,2019,Count,GWh,489.474,All,Transport
S12000039,2011,Count,GWh,2.032,Coal,Domestic
S12000039,2019,Count,GWh,16.402,Bioenergy & Wastes,Domestic
S12000039,2006,Count,GWh,144.143,Gas,Commercial
S12000039,2007,Count,GWh,1.86,Coal,Domestic
S12000039,2010,Count,GWh,7.103,Petroleum Products,Agriculture
S12000039,2008,Count,GWh,174.811,Electricity,Domestic
S12000039,2007,Count,GWh,181.335,Electricity,Domestic
S12000039,2012,Count,GWh,156.284,Electricity,Domestic
S12000039,2010,Count,GWh,168.91,Electricity,Domestic
S12000039,2015,Count,GWh,7.702,Petroleum Products,Agriculture
S12000039,2011,Count,GWh,165.281,Electricity,Domestic
S12000039,2017,Count,GWh,8.06,Petroleum Products,Agriculture
S12000039,2012,Count,GWh,7.417,Petroleum Products,Agriculture
S12000039,2016,Count,GWh,8.139,Petroleum Products,Agriculture
S12000039,2013,Count,GWh,154.319,Electricity,Domestic
S12000039,2014,Count,GWh,155.623,Electricity,Domestic
S12000039,2015,Count,GWh,154.46,Electricity,Domestic
S12000039,2006,Count,GWh,185.324,Electricity,Domestic
S12000039,2007,Count,GWh,7.087,Petroleum Products,Agriculture
S12000039,2011,Count,GWh,7.202,Petroleum Products,Agriculture
S12000039,2016,Count,GWh,145.863,Electricity,Domestic
S12000039,2005,Count,GWh,7.846,Petroleum Products,Agriculture
S12000039,2018,Count,GWh,15.892,Bioenergy & Wastes,Domestic
S12000039,2014,Count,GWh,7.393,Petroleum Products,Agriculture
S12000039,2013,Count,GWh,7.328,Petroleum Products,Agriculture
S12000039,2009,Count,GWh,7.048,Petroleum Products,Agriculture
S12000039,2008,Count,GWh,6.922,Petroleum Products,Agriculture
S12000039,2018,Count,GWh,103.041,Gas,Industrial
S12000040,2005,Count,GWh,9.679,Manufactured Fuels,Domestic
S12000040,2006,Count,GWh,13.99,Coal,All
S12000040,2018,Count,GWh,49.037,Bioenergy & Wastes,Domestic
S12000040,2017,Count,GWh,10.752,Manufactured Fuels,All
S12000040,2019,Count,GWh,3.152,Bioenergy & Wastes,Industrial
S12000040,2014,Count,GWh,37.157,Bioenergy & Wastes,Domestic
S12000040,2009,Count,GWh,33.664,Petroleum Products,Domestic
S12000040,2008,Count,GWh,16.485,Coal,All
S12000040,2006,Count,GWh,1654.63,All,Domestic
S12000040,2014,Count,GWh,841.147,Electricity,All
S12000040,2019,Count,GWh,50.609,Bioenergy & Wastes,Domestic
S12000040,2008,Count,GWh,22.241,Manufactured Fuels,All
S12000040,2009,Count,GWh,862.672,Electricity,All
S12000040,2017,Count,GWh,44.935,Bioenergy & Wastes,Domestic
S12000040,2007,Count,GWh,375.152,Gas,Industrial
S12000040,2005,Count,GWh,189.302,Petroleum Products,Industrial
S12000040,2005,Count,GWh,1705.148,Petroleum Products,All
S12000040,2008,Count,GWh,1965.226,Gas,All
S12000040,2010,Count,GWh,1613.099,Petroleum Products,All
S12000040,2009,Count,GWh,1640.738,Petroleum Products,All
S12000040,2010,Count,GWh,30.074,Bioenergy & Wastes,Domestic
S12000040,2007,Count,GWh,1742.044,Petroleum Products,All
S12000040,2019,Count,GWh,11.084,Coal,All
S12000040,2007,Count,GWh,11.127,Manufactured Fuels,All
S12000040,2009,Count,GWh,1817.791,Gas,All
S12000040,2019,Count,GWh,1459.914,All,Domestic
S12000040,2019,Count,GWh,28.214,Petroleum Products,Domestic
S12000040,2013,Count,GWh,15.167,Manufactured Fuels,All
S12000040,2007,Count,GWh,2027.551,Gas,All
S12000040,2010,Count,GWh,16.091,Manufactured Fuels,All
S12000040,2012,Count,GWh,1560.463,Petroleum Products,All
S12000040,2015,Count,GWh,41.976,Bioenergy & Wastes,Domestic
S12000040,2012,Count,GWh,14.566,Manufactured Fuels,All
S12000040,2008,Count,GWh,21.412,Bioenergy & Wastes,Domestic
S12000040,2007,Count,GWh,14.588,Coal,All
S12000040,2006,Count,GWh,11.984,Manufactured Fuels,All
S12000040,2015,Count,GWh,12.302,Manufactured Fuels,All
S12000040,2006,Count,GWh,1997.65,Gas,All
S12000040,2017,Count,GWh,1632.209,Petroleum Products,All
S12000040,2012,Count,GWh,29.709,Petroleum Products,Domestic
S12000040,2013,Count,GWh,39.117,Bioenergy & Wastes,Domestic
S12000040,2011,Count,GWh,14.847,Manufactured Fuels,All
S12000040,2006,Count,GWh,17.796,Bioenergy & Wastes,Domestic
S12000040,2014,Count,GWh,7.394,Manufactured Fuels,Domestic
S12000040,2016,Count,GWh,45.171,Bioenergy & Wastes,Domestic
S12000040,2015,Count,GWh,7.334,Manufactured Fuels,Domestic
S12000040,2007,Count,GWh,32.918,Petroleum Products,Domestic
S12000040,2007,Count,GWh,18.042,Bioenergy & Wastes,Domestic
S12000040,2013,Count,GWh,30.538,Petroleum Products,Domestic
S12000040,2005,Count,GWh,17.038,Bioenergy & Wastes,Domestic
S12000040,2016,Count,GWh,830.122,Electricity,All
S12000040,2005,Count,GWh,35.329,Petroleum Products,Domestic
S12000040,2016,Count,GWh,1591.878,Petroleum Products,All
S12000040,2012,Count,GWh,19.407,Coal,All
S12000040,2006,Count,GWh,958.37,Electricity,All
S12000040,2005,Count,GWh,945.891,Electricity,All
S12000040,2017,Count,GWh,826.683,Electricity,All
S12000040,2013,Count,GWh,7.956,Manufactured Fuels,Domestic
S12000040,2006,Count,GWh,37.426,Petroleum Products,Domestic
S12000040,2007,Count,GWh,918.468,Electricity,All
S12000040,2012,Count,GWh,7.42,Manufactured Fuels,Domestic
S12000040,2011,Count,GWh,890.23,Electricity,All
S12000040,2012,Count,GWh,33.228,Bioenergy & Wastes,Domestic
S12000040,2005,Count,GWh,1.817,Manufactured Fuels,Industrial
S12000040,2013,Count,GWh,863.676,Electricity,All
S12000040,2005,Count,GWh,11.496,Manufactured Fuels,All
S12000040,2012,Count,GWh,890.741,Electricity,All
S12000040,2018,Count,GWh,799.411,Electricity,All
S12000040,2010,Count,GWh,884.542,Electricity,All
S12000040,2008,Count,GWh,918.165,Electricity,All
S12000040,2005,Count,GWh,14.948,Coal,All
S12000040,2019,Count,GWh,10.71,Manufactured Fuels,All
S12000040,2015,Count,GWh,869.887,Electricity,All
S12000040,2018,Count,GWh,10.796,Manufactured Fuels,All
S12000040,2010,Count,GWh,37.403,Petroleum Products,Domestic
S12000040,2008,Count,GWh,34.382,Petroleum Products,Domestic
S12000040,2011,Count,GWh,18.561,Coal,All
S12000040,2011,Count,GWh,26.127,Bioenergy & Wastes,Domestic
S12000040,2011,Count,GWh,29.837,Petroleum Products,Domestic
S12000040,2019,Count,GWh,4671.921,All,All
S12000040,2019,Count,GWh,118.993,Petroleum Products,Industrial
S12000040,2009,Count,GWh,17.661,Manufactured Fuels,All
S12000040,2009,Count,GWh,23.326,Bioenergy & Wastes,Domestic
S12000040,2013,Count,GWh,352.393,Gas,Industrial
S12000040,2017,Count,GWh,413.899,Gas,Industrial
S12000040,2012,Count,GWh,1069.887,Gas,Domestic
S12000040,2006,Count,GWh,641.674,Electricity,Industrial & Commercial
S12000040,2010,Count,GWh,1637.67,All,Industrial & Commercial
S12000040,2009,Count,GWh,1418.194,All,Industrial & Commercial
S12000040,2007,Count,GWh,316.452,Electricity,Domestic
S12000040,2009,Count,GWh,559.767,Electricity,Industrial & Commercial
S12000040,2008,Count,GWh,1539.719,All,Industrial & Commercial
S12000040,2014,Count,GWh,1350.088,All,Industrial & Commercial
S12000040,2012,Count,GWh,366.419,Gas,Industrial
S12000040,2018,Count,GWh,1495.602,All,Industrial & Commercial
S12000040,2017,Count,GWh,1501.384,All,Industrial & Commercial
S12000040,2016,Count,GWh,1383.208,All,Industrial & Commercial
S12000040,2012,Count,GWh,1485.572,All,Industrial & Commercial
S12000040,2011,Count,GWh,1447.688,All,Industrial & Commercial
S12000040,2007,Count,GWh,1549.93,All,Industrial & Commercial
S12000040,2008,Count,GWh,307.962,Electricity,Domestic
S12000040,2019,Count,GWh,7.601,Manufactured Fuels,Domestic
S12000040,2019,Count,GWh,1744.571,All,Industrial & Commercial
S12000040,2015,Count,GWh,1395.489,All,Industrial & Commercial
S12000040,2007,Count,GWh,0.459,Bioenergy & Wastes,Industrial
S12000040,2009,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000040,2010,Count,GWh,0.036,Bioenergy & Wastes,Industrial
S12000040,2011,Count,GWh,0.974,Bioenergy & Wastes,Industrial
S12000040,2019,Count,GWh,503.297,Electricity,Industrial & Commercial
S12000040,2014,Count,GWh,6.216,Coal,Industrial
S12000040,2018,Count,GWh,2.646,Bioenergy & Wastes,Industrial
S12000040,2015,Count,GWh,1.232,Bioenergy & Wastes,Industrial
S12000040,2017,Count,GWh,1.882,Bioenergy & Wastes,Industrial
S12000040,2016,Count,GWh,1.749,Bioenergy & Wastes,Industrial
S12000040,2008,Count,GWh,0.287,Bioenergy & Wastes,Industrial
S12000040,2009,Count,GWh,302.905,Electricity,Domestic
S12000040,2007,Count,GWh,602.015,Electricity,Industrial & Commercial
S12000040,2005,Count,GWh,318.441,Electricity,Domestic
S12000040,2005,Count,GWh,627.45,Electricity,Industrial & Commercial
S12000040,2008,Count,GWh,610.191,Electricity,Industrial & Commercial
S12000040,2017,Count,GWh,3.597,Coal,Industrial
S12000040,2009,Count,GWh,348.43,Gas,Industrial
S12000040,2015,Count,GWh,4.362,Coal,Industrial
S12000040,2006,Count,GWh,316.685,Electricity,Domestic
S12000040,2010,Count,GWh,452.664,Gas,Industrial
S12000040,2010,Count,GWh,1117.266,Gas,Domestic
S12000040,2014,Count,GWh,1033.237,Gas,Domestic
S12000040,2013,Count,GWh,1045.929,Gas,Domestic
S12000040,2015,Count,GWh,1017.696,Gas,Domestic
S12000040,2019,Count,GWh,1089.379,Gas,Domestic
S12000040,2017,Count,GWh,284.166,Electricity,Domestic
S12000040,2014,Count,GWh,297.944,Electricity,Domestic
S12000040,2016,Count,GWh,287.915,Electricity,Domestic
S12000040,2013,Count,GWh,296.014,Electricity,Domestic
S12000040,2018,Count,GWh,274.744,Electricity,Domestic
S12000040,2015,Count,GWh,301.994,Electricity,Domestic
S12000040,2009,Count,GWh,135.991,Petroleum Products,Industrial
S12000040,2010,Count,GWh,133.796,Petroleum Products,Industrial
S12000040,2014,Count,GWh,112.111,Petroleum Products,Industrial
S12000040,2012,Count,GWh,119.813,Petroleum Products,Industrial
S12000040,2011,Count,GWh,116.306,Petroleum Products,Industrial
S12000040,2016,Count,GWh,112.957,Petroleum Products,Industrial
S12000040,2017,Count,GWh,116.835,Petroleum Products,Industrial
S12000040,2013,Count,GWh,99.395,Petroleum Products,Industrial
S12000040,2015,Count,GWh,120.452,Petroleum Products,Industrial
S12000040,2018,Count,GWh,121.455,Petroleum Products,Industrial
S12000040,2011,Count,GWh,382.689,Gas,Industrial
S12000040,2006,Count,GWh,1263.134,Gas,Domestic
S12000040,2013,Count,GWh,567.662,Electricity,Industrial & Commercial
S12000040,2005,Count,GWh,1317.458,Gas,Domestic
S12000040,2009,Count,GWh,1140.595,Gas,Domestic
S12000040,2007,Count,GWh,1298.443,Gas,Domestic
S12000040,2013,Count,GWh,1413.384,All,Industrial & Commercial
S12000040,2019,Count,GWh,1.849,Coal,Industrial
S12000040,2014,Count,GWh,543.203,Electricity,Industrial & Commercial
S12000040,2012,Count,GWh,594.044,Electricity,Industrial & Commercial
S12000040,2010,Count,GWh,303.099,Electricity,Domestic
S12000040,2011,Count,GWh,302.375,Electricity,Domestic
S12000040,2018,Count,GWh,524.667,Electricity,Industrial & Commercial
S12000040,2011,Count,GWh,1075.345,Gas,Domestic
S12000040,2012,Count,GWh,296.697,Electricity,Domestic
S12000040,2011,Count,GWh,587.855,Electricity,Industrial & Commercial
S12000040,2010,Count,GWh,581.443,Electricity,Industrial & Commercial
S12000040,2016,Count,GWh,542.206,Electricity,Industrial & Commercial
S12000040,2017,Count,GWh,542.516,Electricity,Industrial & Commercial
S12000040,2015,Count,GWh,567.892,Electricity,Industrial & Commercial
S12000040,2006,Count,GWh,1713.301,Petroleum Products,All
S12000040,2013,Count,GWh,1431.444,All,Domestic
S12000040,2010,Count,GWh,18.359,Coal,All
S12000040,2007,Count,GWh,1686.235,All,Domestic
S12000040,2012,Count,GWh,1796.526,Gas,All
S12000040,2010,Count,GWh,1508.801,All,Domestic
S12000040,2015,Count,GWh,14.752,Coal,All
S12000040,2013,Count,GWh,19.516,Coal,All
S12000040,2018,Count,GWh,12.03,Coal,All
S12000040,2009,Count,GWh,18.383,Coal,All
S12000040,2015,Count,GWh,1407.176,All,Domestic
S12000040,2005,Count,GWh,2.624,Coal,Industrial
S12000040,2005,Count,GWh,4817.964,All,All
S12000040,2006,Count,GWh,2.872,Coal,Industrial
S12000040,2017,Count,GWh,1069.213,Gas,Domestic
S12000040,2015,Count,GWh,357.484,Gas,Industrial
S12000040,2008,Count,GWh,370.64,Gas,Industrial
S12000040,2011,Count,GWh,1453.845,All,Domestic
S12000040,2009,Count,GWh,1520.153,All,Domestic
S12000040,2016,Count,GWh,4252.57,All,All
S12000040,2019,Count,GWh,545.788,Gas,Industrial
S12000040,2016,Count,GWh,14.951,Coal,All
S12000040,2005,Count,GWh,1709.451,All,Domestic
S12000040,2017,Count,GWh,13.639,Coal,All
S12000040,2017,Count,GWh,1442.938,All,Domestic
S12000040,2011,Count,GWh,1574.182,Petroleum Products,All
S12000040,2015,Count,GWh,1598.313,Petroleum Products,All
S12000040,2013,Count,GWh,1534.841,Petroleum Products,All
S12000040,2014,Count,GWh,347.538,Gas,Industrial
S12000040,2010,Count,GWh,1997.032,Gas,All
S12000040,2014,Count,GWh,1556.602,Petroleum Products,All
S12000040,2008,Count,GWh,1631.067,All,Domestic
S12000040,2019,Count,GWh,1581.805,Petroleum Products,All
S12000040,2016,Count,GWh,1414.924,All,Domestic
S12000040,2016,Count,GWh,1721.436,Gas,All
S12000040,2014,Count,GWh,17.167,Coal,All
S12000040,2018,Count,GWh,1869.825,Gas,All
S12000040,2014,Count,GWh,1413.705,All,Domestic
S12000040,2017,Count,GWh,1868.455,Gas,All
S12000040,2012,Count,GWh,1449.355,All,Domestic
S12000040,2018,Count,GWh,1432.469,All,Domestic
S12000040,2011,Count,GWh,1774.32,Gas,All
S12000040,2009,Count,GWh,4420.835,All,All
S12000040,2010,Count,GWh,4604.62,All,All
S12000040,2012,Count,GWh,4351.018,All,All
S12000040,2018,Count,GWh,409.044,Gas,Industrial
S12000040,2008,Count,GWh,4684.787,All,All
S12000040,2016,Count,GWh,1036.311,Gas,Domestic
S12000040,2018,Count,GWh,1063.039,Gas,Domestic
S12000040,2007,Count,GWh,4746.099,All,All
S12000040,2014,Count,GWh,4195.456,All,All
S12000040,2015,Count,GWh,4257.386,All,All
S12000040,2012,Count,GWh,0.861,Bioenergy & Wastes,Industrial
S12000040,2013,Count,GWh,0.464,Bioenergy & Wastes,Industrial
S12000040,2005,Count,GWh,1661.964,All,Industrial & Commercial
S12000040,2006,Count,GWh,1598.801,All,Industrial & Commercial
S12000040,2016,Count,GWh,4.637,Coal,Industrial
S12000040,2017,Count,GWh,4436.889,All,All
S12000040,2018,Count,GWh,4430.047,All,All
S12000040,2006,Count,GWh,4721.573,All,All
S12000040,2014,Count,GWh,1.537,Bioenergy & Wastes,Industrial
S12000040,2011,Count,GWh,4341.317,All,All
S12000040,2005,Count,GWh,0.575,Bioenergy & Wastes,Industrial
S12000040,2015,Count,GWh,1681.386,Gas,All
S12000040,2006,Count,GWh,1.244,Bioenergy & Wastes,Industrial
S12000040,2008,Count,GWh,1707.696,Petroleum Products,All
S12000040,2008,Count,GWh,3.115,Coal,Industrial
S12000040,2019,Count,GWh,275,Electricity,Domestic
S12000040,2007,Count,GWh,1.869,Coal,Industrial
S12000040,2016,Count,GWh,351.143,Gas,Industrial
S12000040,2012,Count,GWh,6.283,Coal,Industrial
S12000040,2008,Count,GWh,1244.875,Gas,Domestic
S12000040,2018,Count,GWh,1633.044,Petroleum Products,All
S12000040,2010,Count,GWh,4.431,Coal,Industrial
S12000040,2013,Count,GWh,1747.358,Gas,All
S12000040,2013,Count,GWh,4260.493,All,All
S12000040,2009,Count,GWh,4.794,Coal,Industrial
S12000040,2014,Count,GWh,1682.423,Gas,All
S12000040,2005,Count,GWh,2120.254,Gas,All
S12000040,2013,Count,GWh,6.85,Coal,Industrial
S12000040,2018,Count,GWh,2.302,Coal,Industrial
S12000040,2011,Count,GWh,4.751,Coal,Industrial
S12000040,2008,Count,GWh,0.666,Coal,Public Sector
S12000040,2009,Count,GWh,10.601,Manufactured Fuels,Industrial
S12000040,2007,Count,GWh,0.754,Coal,Public Sector
S12000040,2019,Count,GWh,1467.436,All,Transport
S12000040,2019,Count,GWh,2.569,Bioenergy & Wastes,Commercial
S12000040,2013,Count,GWh,0.147,Petroleum Products,Public Sector
S12000040,2006,Count,GWh,0.653,Coal,Public Sector
S12000040,2010,Count,GWh,427.102,Gas,Commercial
S12000040,2019,Count,GWh,0.389,Petroleum Products,Public Sector
S12000040,2013,Count,GWh,1415.665,All,Transport
S12000040,2009,Count,GWh,328.754,Gas,Commercial
S12000040,2006,Count,GWh,1468.142,All,Transport
S12000040,2012,Count,GWh,1416.092,All,Transport
S12000040,2011,Count,GWh,1439.785,All,Transport
S12000040,2011,Count,GWh,316.287,Gas,Commercial
S12000040,2017,Count,GWh,1492.567,All,Transport
S12000040,2015,Count,GWh,1454.721,All,Transport
S12000040,2014,Count,GWh,0,Coal,Rail
S12000040,2017,Count,GWh,0,Coal,Rail
S12000040,2015,Count,GWh,0,Coal,Rail
S12000040,2016,Count,GWh,0,Coal,Rail
S12000040,2012,Count,GWh,0,Coal,Rail
S12000040,2007,Count,GWh,1.711,Petroleum Products,Public Sector
S12000040,2009,Count,GWh,0,Coal,Rail
S12000040,2006,Count,GWh,20.51,Petroleum Products,Rail
S12000040,2013,Count,GWh,0,Coal,Rail
S12000040,2012,Count,GWh,23.013,Petroleum Products,Rail
S12000040,2008,Count,GWh,1.164,Petroleum Products,Public Sector
S12000040,2012,Count,GWh,0.383,Petroleum Products,Public Sector
S12000040,2005,Count,GWh,0.731,Coal,Public Sector
S12000040,2018,Count,GWh,0,Coal,Rail
S12000040,2019,Count,GWh,3.109,Manufactured Fuels,Industrial
S12000040,2008,Count,GWh,23.334,Petroleum Products,Rail
S12000040,2009,Count,GWh,0.573,Petroleum Products,Public Sector
S12000040,2014,Count,GWh,10.158,Coal,Domestic
S12000040,2006,Count,GWh,0.066,Coal,Commercial
S12000040,2005,Count,GWh,0.047,Coal,Commercial
S12000040,2006,Count,GWh,0.022,Coal,Agriculture
S12000040,2007,Count,GWh,0.048,Coal,Commercial
S12000040,2018,Count,GWh,0,Coal,Agriculture
S12000040,2017,Count,GWh,0,Coal,Agriculture
S12000040,2012,Count,GWh,0.007,Coal,Agriculture
S12000040,2011,Count,GWh,12.997,Coal,Domestic
S12000040,2012,Count,GWh,12.413,Coal,Domestic
S12000040,2016,Count,GWh,10.151,Coal,Domestic
S12000040,2011,Count,GWh,0.007,Coal,Agriculture
S12000040,2005,Count,GWh,0.04,Coal,Agriculture
S12000040,2015,Count,GWh,0,Coal,Agriculture
S12000040,2014,Count,GWh,0,Coal,Agriculture
S12000040,2018,Count,GWh,9.59,Coal,Domestic
S12000040,2013,Count,GWh,0,Coal,Agriculture
S12000040,2008,Count,GWh,12.597,Coal,Domestic
S12000040,2016,Count,GWh,1454.439,All,Transport
S12000040,2019,Count,GWh,21.382,Petroleum Products,Rail
S12000040,2019,Count,GWh,0,Coal,Rail
S12000040,2019,Count,GWh,9.11,Coal,Domestic
S12000040,2010,Count,GWh,1458.149,All,Transport
S12000040,2013,Count,GWh,23.445,Petroleum Products,Rail
S12000040,2019,Count,GWh,1380.723,Petroleum Products,Road Transport
S12000040,2014,Count,GWh,1431.662,All,Transport
S12000040,2009,Count,GWh,0,Coal,Agriculture
S12000040,2019,Count,GWh,0,Coal,Agriculture
S12000040,2016,Count,GWh,0,Coal,Agriculture
S12000040,2007,Count,GWh,1509.934,All,Transport
S12000040,2018,Count,GWh,1501.976,All,Transport
S12000040,2013,Count,GWh,1352.009,Petroleum Products,Road Transport
S12000040,2007,Count,GWh,11.901,Coal,Domestic
S12000040,2012,Count,GWh,1358.06,Petroleum Products,Road Transport
S12000040,2010,Count,GWh,0.009,Bioenergy & Wastes,Commercial
S12000040,2011,Count,GWh,0.207,Bioenergy & Wastes,Commercial
S12000040,2007,Count,GWh,0.115,Bioenergy & Wastes,Commercial
S12000040,2017,Count,GWh,1.772,Bioenergy & Wastes,Commercial
S12000040,2015,Count,GWh,1.495,Bioenergy & Wastes,Commercial
S12000040,2013,Count,GWh,0.143,Bioenergy & Wastes,Commercial
S12000040,2016,Count,GWh,1.554,Bioenergy & Wastes,Commercial
S12000040,2014,Count,GWh,0.429,Bioenergy & Wastes,Commercial
S12000040,2014,Count,GWh,23.955,Petroleum Products,Rail
S12000040,2018,Count,GWh,2.176,Bioenergy & Wastes,Commercial
S12000040,2017,Count,GWh,0.081,Coal,Public Sector
S12000040,2005,Count,GWh,1423.314,Petroleum Products,Road Transport
S12000040,2015,Count,GWh,0.094,Coal,Public Sector
S12000040,2008,Count,GWh,0.072,Bioenergy & Wastes,Commercial
S12000040,2009,Count,GWh,0,Bioenergy & Wastes,Commercial
S12000040,2015,Count,GWh,23.356,Petroleum Products,Rail
S12000040,2012,Count,GWh,0.636,Coal,Public Sector
S12000040,2008,Count,GWh,0,Coal,Rail
S12000040,2016,Count,GWh,23.077,Petroleum Products,Rail
